,0
0,0.16038520595663186
1,0.2117881231746386
2,0.8976046615799304
3,0.8093379465696687
4,0.9375301300643235
5,0.9522493637063351
6,0.9156675702185749
7,1.0077747195696625
8,0.21407613375531004
9,1.0035341769435195
10,0.9094941870711053
11,0.7254611768503912
12,0.9651740943005411
13,0.7968817929548243
14,0.14585746787052337
15,0.13899126825429126
16,0.8182374767100304
17,1.0713108674721583
18,0.7427036354257023
19,0.37929362167144365
20,0.8230616291412155
21,1.0657112483676585
22,0.8827794730855254
23,0.861178096918972
24,0.48480189197609225
25,0.7034813259766521
26,0.19435547880076448
27,0.8263502491655265
28,0.15232798527796618
29,0.20907114448312594
30,0.7394783805582149
31,0.8624771955439706
32,0.8881030495396293
33,0.8217756732536622
34,0.7647193013880808
35,0.8335865229763504
36,0.6774316977354656
37,0.7562111177080728
38,0.16262972356080926
39,0.8363064373308662
40,0.132986843803669
41,0.8455261805588111
42,0.1503236500714992
43,0.7950238795861492
44,0.21272613525023998
45,0.25089603209465516
46,0.6612762474241815
47,0.362486589665581
48,0.531777422908812
49,0.7864813712310265
50,0.31164998442292047
51,0.7949337321499269
52,0.20312136852840992
53,1.0525181078468646
54,0.39093402228375973
55,0.9832502360047234
56,0.1646448981383651
57,0.1529783927073434
58,1.0236048984201886
59,0.6344328159069216
60,0.9740764246117675
61,0.8295949245728813
62,0.7817648447219444
63,0.6269706767010338
64,0.28875696169899195
65,0.7210444944440545
66,0.8829306371481687
67,0.9370609207883149
68,0.19732993771968357
69,0.18886786653084936
70,0.19027856551401698
71,0.9911027280619485
72,1.0131202005861752
73,0.9708315233841818
74,0.9988948809534456
75,0.6660624168925094
76,0.1902900823457989
77,0.6028409268999136
78,0.6127726361522111
79,0.8919932546593713
80,0.379545546721167
81,0.2447090997333244
82,0.14528230374212125
83,0.7730297568738097
84,0.653308270900814
85,0.5053060528041768
86,0.14524838554342237
87,0.7620750819750021
88,0.23502109567434118
89,0.9849186861995746
90,1.044998745794437
91,0.9566123008976897
92,0.8271980686408594
93,0.7771073927852965
94,0.1340642321258545
95,0.6399622952476673
96,0.8179010948939064
97,0.6018948304600419
98,1.0114260068849878
99,0.9672308649646504
100,0.37842583968768884
101,0.8822584154844751
102,0.8016606458476672
103,0.9388797220929778
104,0.24309949829067634
105,0.38603123924813426
106,0.7861412859631137
107,0.3145386316540528
108,0.7470463391243577
109,0.19916829505635253
110,1.0692584777205307
111,0.8461066740446652
112,0.8737701491488429
113,0.46300003260844136
114,0.32843542801469783
115,0.9401560580386898
116,0.4676189596136776
117,0.3766349045995336
118,0.583767698547696
119,0.14549669746944943
120,0.593014133726947
121,0.9704146140736768
122,0.16255064131590685
123,0.3358601713903291
124,0.9932269738110858
125,0.6389102891194484
126,0.6826537905777502
127,0.9662401916111757
128,0.6570936954333638
129,0.560918755932862
130,0.5374257740191657
131,0.19179711623951867
132,0.6350975855029914
133,1.0423216017916757
134,0.6492976584338933
135,0.4741415511663931
136,0.8850822523093054
137,0.4239421202875721
138,0.5284684338996634
139,0.8172382673518234
140,0.16695634885901617
141,0.8212661324843937
142,0.9811267580443714
143,0.90448671377638
