,0
503,0.8890796
504,0.5708589
505,0.89427865
506,0.90827304
507,0.6965739
508,0.68029284
509,0.9021307
510,0.9078359
511,0.6196294
512,0.20497985
513,0.89839435
514,0.70669407
515,0.3658555
516,0.2876824
517,0.8910127
518,0.22807689
519,0.20468226
520,0.89360404
521,0.84490526
522,0.9031735
523,0.9083328
524,0.9083564
525,0.9083838
526,0.9043603
527,0.6422897
528,0.90745
529,0.8370446
530,0.9082731
531,0.8939918
532,0.9083885
533,0.900979
534,0.20482604
535,0.89338624
536,0.57617867
537,0.6777187
538,0.64679563
539,0.21583752
540,0.53122044
541,0.90841967
542,0.85270816
543,0.8935554
544,0.9084054
545,0.23100835
546,0.9082787
547,0.8931302
548,0.20557524
549,0.8941629
550,0.5611914
551,0.8015469
552,0.20467004
553,0.7513884
554,0.66519755
555,0.61431617
556,0.88822085
557,0.9036408
558,0.20496175
559,0.8829506
560,0.90106064
561,0.42962
562,0.90839595
563,0.90765244
564,0.908226
565,0.8204887
566,0.9060104
567,0.8872366
568,0.72138345
569,0.57571757
570,0.37210584
571,0.41689867
572,0.20507826
573,0.20684135
574,0.9048116
575,0.3909651
576,0.20537193
577,0.21206085
578,0.9083445
579,0.20472871
580,0.9084186
581,0.20474361
582,0.20482722
583,0.20516364
584,0.2046451
585,0.21698998
586,0.89465487
587,0.89644015
588,0.6105141
589,0.42545938
590,0.90477884
591,0.856597
592,0.89622414
593,0.9009486
594,0.904291
595,0.6386013
596,0.41701543
597,0.9079887
598,0.8890307
599,0.89256066
600,0.35180905
601,0.8951993
602,0.90825063
603,0.24763957
604,0.90834785
605,0.8966287
606,0.6571949
607,0.27285758
608,0.20534529
609,0.89019525
610,0.46074352
611,0.20472562
612,0.23156385
613,0.89607835
614,0.2049986
615,0.5369982
616,0.7882401
617,0.20529929
618,0.89624465
619,0.90030646
620,0.6746801
621,0.74833167
622,0.89237845
623,0.89726985
624,0.90838534
625,0.9068147
626,0.85204494
627,0.90802103
628,0.8433681
629,0.88898337
630,0.20493425
631,0.20484914
632,0.601829
633,0.8850336
634,0.20500958
635,0.9014908
636,0.9068933
637,0.6056982
638,0.58827657
639,0.37529182
640,0.8952312
641,0.8749947
642,0.70798427
643,0.24513815
644,0.20524172
645,0.908183
646,0.90792304
647,0.8930649
648,0.21369173
649,0.8930334
650,0.9044844
651,0.20478334
652,0.36175942
653,0.28514087
654,0.20891176
655,0.90834194
656,0.90240616
657,0.20466721
658,0.58987206
659,0.90830225
660,0.9083611
661,0.9075107
662,0.2116654
663,0.90743786
664,0.90451735
665,0.20821945
666,0.90830123
667,0.31131738
668,0.8997146
669,0.64601994
670,0.5244664
671,0.59822255
672,0.90804887
673,0.6038275
674,0.6788891
675,0.81024516
676,0.20507646
677,0.44476444
678,0.6926367
679,0.20879778
680,0.907895
681,0.76308525
682,0.3619601
683,0.89717275
684,0.9083222
685,0.901178
686,0.9076193
687,0.26308948
688,0.8990776
689,0.9052296
690,0.9084072
691,0.4054801
692,0.21149664
693,0.9083484
694,0.9079616
695,0.8938781
696,0.748957
697,0.9082788
698,0.9083287
699,0.89653516
700,0.9082203
701,0.61477274
702,0.39824197
703,0.88691145
704,0.9070407
705,0.90683675
706,0.3703008
707,0.9083655
708,0.8946858
709,0.85204744
710,0.20458597
711,0.90548813
712,0.9082805
713,0.90478885
714,0.20501168
715,0.28696823
716,0.9083076
717,0.40243718
718,0.90281445
719,0.55908114
720,0.66274995
721,0.9071943
722,0.3490452
723,0.20465134
724,0.2050128
725,0.75015086
726,0.40859988
727,0.8715973
728,0.9080583
729,0.89037204
730,0.20693257
731,0.21042387
732,0.6618201
733,0.51145416
734,0.20728683
735,0.90825146
736,0.23020008
737,0.9015297
738,0.53405553
739,0.8943808
740,0.8434379
741,0.9071626
742,0.9007223
743,0.5760381
744,0.4321435
745,0.9034007
746,0.20489612
747,0.89992964
748,0.89979386
749,0.8802624
750,0.20515658
751,0.90578353
752,0.3730867
753,0.25331202
754,0.895083
755,0.836177
756,0.9083751
757,0.60122705
758,0.90203285
759,0.70037955
760,0.9015528
761,0.20502807
762,0.6956279
763,0.9079512
764,0.72101897
765,0.20497507
766,0.90838635
767,0.33238718
768,0.2778607
769,0.90445966
770,0.9081346
771,0.5249488
772,0.88729376
773,0.90839773
774,0.20503724
775,0.20973408
776,0.70707065
777,0.20465541
778,0.37835887
779,0.5141556
780,0.8944907
781,0.9083779
782,0.9060302
783,0.90695775
784,0.90777785
785,0.90787774
786,0.8601791
787,0.9027239
