,0
600,0.15694463
601,0.9077626
602,0.90488744
603,0.9079047
604,0.9261405
605,0.7063129
606,0.54279053
607,0.9462836
608,0.18159595
609,0.42595935
610,0.17191155
611,0.15386349
612,0.27844134
613,0.4589192
614,0.90447795
615,0.16552547
616,0.9010578
617,0.7779221
618,0.30803344
619,0.3943765
620,0.50473386
621,0.29529682
622,0.8575052
623,0.73413974
624,0.82986647
625,0.8080323
626,0.37762186
627,0.8295311
628,0.19186307
629,0.18637206
630,0.18580987
631,0.9240452
632,0.87158823
633,0.8399576
634,0.96974516
635,0.7752864
636,0.3695053
637,0.8186765
638,0.8745973
639,0.3548707
640,0.85793984
641,0.8867471
642,0.9124357
643,0.93990344
644,0.89072156
645,0.92243546
646,0.91977334
647,0.7088153
648,0.71287584
649,0.8902231
650,0.8285688
651,0.65632904
652,0.22471507
653,0.25698987
654,0.15735072
655,0.8697654
656,0.8820966
657,0.90687096
658,0.94193304
659,0.41556886
660,0.9066652
661,0.3745593
662,0.6884613
663,0.67494506
664,0.8924225
665,0.89027846
666,0.8241316
667,0.82990193
668,0.3935899
669,0.91324574
670,0.1729985
671,0.7586036
672,0.5108665
673,0.93183106
674,0.9093984
675,0.9300755
676,0.45542243
677,0.18646884
678,0.9528564
679,0.61773837
680,0.96647215
681,0.22392341
682,0.83389395
683,0.7939795
684,0.8490025
685,0.16269264
686,0.22702135
687,0.57649136
688,0.4522069
689,0.9040132
690,0.21076171
691,0.2857019
692,0.5911893
693,0.928704
694,0.17512076
695,0.51070565
696,0.52724665
697,0.9174393
698,0.5235883
699,0.8857934
700,0.9408163
701,0.9455248
702,0.71169794
703,0.21770552
704,0.22037981
705,0.20513186
706,0.8683738
707,0.8762782
708,0.18539001
709,0.5530681
710,0.9246688
711,0.952975
712,0.18757495
713,0.7830883
714,0.9547256
715,0.3730194
716,0.41115493
717,0.960606
718,0.94027364
719,0.7025294
720,0.84375143
721,0.7540232
722,0.17278132
723,0.75990343
724,0.84270674
725,0.37888426
726,0.85516
727,0.809297
728,0.82768357
729,0.4612529
730,0.9429037
731,0.9340469
732,0.17214854
733,0.38165203
734,0.8911271
735,0.7866586
736,0.9674164
737,0.971339
738,0.9600678
739,0.6231382
740,0.6427213
741,0.9608071
742,0.9056522
743,0.7266134
744,0.9202573
745,0.3364393
746,0.74883354
747,0.62207747
748,0.8650216
749,0.48105317
750,0.82225764
751,0.8865333
752,0.6400967
753,0.92712927
754,0.87313265
755,0.68458253
756,0.5366758
757,0.58725345
758,0.8593423
759,0.87427944
760,0.17177609
761,0.8712819
762,0.48231763
763,0.7758187
764,0.19573672
765,0.46339184
766,0.88209057
767,0.20433892
768,0.3256678
769,0.18153602
770,0.9667753
771,0.8296248
772,0.7071085
773,0.48705915
774,0.3533715
775,0.9572114
776,0.15812466
777,0.6750266
778,0.9201874
779,0.42647323
780,0.2538236
781,0.17956021
782,0.79870063
783,0.87556666
784,0.6184786
785,0.8212471
786,0.9120402
787,0.15754
788,0.9624395
789,0.8848484
790,0.9446476
791,0.8079961
792,0.7467312
793,0.39241073
794,0.6105282
795,0.73146135
796,0.8437599
797,0.17311272
798,0.69348115
799,0.88118863
800,0.93228364
801,0.7175952
802,0.5474119
803,0.93647176
804,0.8195954
805,0.79888326
806,0.96742857
807,0.8574603
808,0.9539
809,0.20650272
810,0.9056427
811,0.20065671
812,0.8469025
813,0.6980782
814,0.94060427
815,0.19710064
816,0.5547252
817,0.20274362
818,0.16546339
819,0.63725656
820,0.16513899
821,0.5893075
822,0.17894797
823,0.8523359
824,0.1728038
825,0.7984139
826,0.9206883
827,0.9416143
828,0.20022596
829,0.78107136
830,0.7909911
831,0.22493055
832,0.7136424
833,0.95222175
834,0.9361316
835,0.8396985
836,0.9549798
837,0.7758655
838,0.9191701
839,0.1753221
840,0.9104601
841,0.89954644
842,0.68655807
843,0.94776005
844,0.9338877
845,0.7451618
846,0.959017
847,0.8330653
848,0.8112424
849,0.21266128
850,0.16765259
851,0.66575253
852,0.3564029
853,0.89023656
854,0.17313434
855,0.34965128
856,0.19178107
857,0.8901854
858,0.68600965
859,0.732271
860,0.9394482
861,0.33147535
862,0.17549577
863,0.35101506
864,0.593365
865,0.63991815
866,0.3913376
867,0.74534583
868,0.1908853
869,0.8598279
870,0.60031015
871,0.5009386
872,0.4101568
873,0.95367694
874,0.660812
875,0.9569482
876,0.931728
877,0.93269306
878,0.66284674
879,0.774824
880,0.8813563
881,0.8078866
882,0.84009194
883,0.96932125
884,0.78808933
885,0.9324561
886,0.7905467
887,0.6477053
888,0.36602482
889,0.944697
890,0.59485006
891,0.95278114
892,0.79087335
893,0.16493772
894,0.36840698
895,0.89062166
896,0.20044999
897,0.36312377
898,0.9456724
899,0.8893368
900,0.94994605
901,0.9518167
902,0.82076955
903,0.27025965
904,0.26233962
905,0.19556624
906,0.60379463
907,0.19786151
908,0.85366964
909,0.8773621
910,0.97334045
911,0.77221143
912,0.20094295
913,0.7258218
914,0.8365787
915,0.2699185
916,0.9491666
917,0.96280336
918,0.84948075
919,0.9640284
920,0.836259
921,0.953602
922,0.64149016
923,0.8580183
924,0.8249659
925,0.7548137
926,0.92062074
927,0.21431912
928,0.84332025
929,0.6248249
930,0.19593811
931,0.1950684
932,0.88921696
933,0.82410544
934,0.86128795
935,0.9600761
936,0.8978011
937,0.88467616
938,0.49671215
939,0.64158475
940,0.93816215
941,0.72980857
942,0.8785341
943,0.96569407
944,0.9476349
945,0.6361491
946,0.9099165
947,0.2691206
948,0.82326853
949,0.21839614
950,0.1975616
951,0.90605617
952,0.19523695
953,0.70728236
954,0.50864553
955,0.15760124
956,0.5104244
957,0.5568895
958,0.57499236
959,0.75611997
960,0.1693831
961,0.9580506
962,0.7569906
963,0.9030407
964,0.25937527
965,0.92901504
966,0.9310984
967,0.8618122
968,0.84235996
969,0.46900803
970,0.50408095
971,0.20847684
972,0.6696171
973,0.94837946
974,0.75888115
975,0.8290398
976,0.5853756
977,0.22928871
978,0.90692085
979,0.5827986
980,0.945711
981,0.7966428
982,0.83855575
983,0.96102184
984,0.9279148
985,0.9623597
986,0.88415045
987,0.89731103
988,0.2771142
989,0.7706036
990,0.8607711
991,0.17318347
992,0.7917906
993,0.7531541
994,0.9499972
995,0.9540917
996,0.90579146
997,0.9208205
998,0.67252606
999,0.6563434
1000,0.9549776
1001,0.87284267
1002,0.26046306
1003,0.8516382
1004,0.6727574
1005,0.8743303
1006,0.81364775
1007,0.6210521
1008,0.79794353
1009,0.6493533
1010,0.96449894
1011,0.18511924
1012,0.18360546
1013,0.83672345
1014,0.82193017
1015,0.9084428
1016,0.17760882
1017,0.8924878
1018,0.72337985
1019,0.9567326
1020,0.90332836
1021,0.6713512
1022,0.3911683
1023,0.20457563
1024,0.3924933
1025,0.18767564
1026,0.9126583
1027,0.9215164
1028,0.9426884
1029,0.87211835
1030,0.92646676
1031,0.77880657
1032,0.96293783
1033,0.8031337
1034,0.961843
1035,0.5100444
1036,0.70280683
1037,0.18145981
1038,0.8666428
1039,0.9354707
1040,0.41512856
1041,0.821034
1042,0.6911059
1043,0.9365341
1044,0.7666524
1045,0.4931244
1046,0.62892765
1047,0.5015554
1048,0.9570683
1049,0.5338255
1050,0.15541483
1051,0.912489
1052,0.7810066
1053,0.9142352
1054,0.8755756
1055,0.8934664
1056,0.316916
1057,0.8472241
1058,0.3627849
1059,0.8885642
1060,0.88802767
1061,0.8341934
1062,0.15667519
1063,0.16912338
1064,0.923891
1065,0.15544274
1066,0.5309964
1067,0.4045069
1068,0.528437
1069,0.95979553
1070,0.20342615
1071,0.2814497
1072,0.92808217
1073,0.42676166
1074,0.789754
1075,0.78640896
1076,0.36970547
1077,0.8681653
1078,0.83960587
1079,0.97188777
1080,0.26958272
1081,0.17888549
1082,0.95922613
1083,0.8355114
1084,0.88835025
1085,0.17012335
1086,0.9209897
1087,0.7668621
1088,0.8991366
1089,0.24932496
1090,0.3207562
1091,0.9655542
1092,0.9413279
1093,0.84226704
1094,0.80921644
1095,0.75839686
1096,0.34878772
1097,0.16540316
1098,0.6354359
1099,0.51387656
1100,0.9541922
1101,0.26990998
1102,0.43759215
1103,0.65670514
1104,0.9286601
1105,0.20596993
1106,0.60963476
1107,0.29505423
1108,0.83191663
1109,0.68090487
1110,0.9504738
1111,0.2973798
1112,0.93509007
1113,0.95949614
1114,0.21834648
1115,0.89024615
1116,0.21127696
1117,0.87284184
1118,0.8640009
1119,0.9328773
1120,0.83280003
1121,0.7709285
1122,0.4393721
1123,0.5918658
1124,0.5098611
1125,0.9428234
1126,0.20973545
1127,0.93584067
1128,0.9624676
1129,0.17382488
1130,0.36014846
1131,0.87668097
1132,0.895815
1133,0.85666233
1134,0.8082123
1135,0.92275524
1136,0.22519743
1137,0.90805566
1138,0.6832207
1139,0.20221585
1140,0.6554617
1141,0.8453854
1142,0.809654
1143,0.8710854
1144,0.7599333
1145,0.36198515
1146,0.24726333
1147,0.25163534
1148,0.25747836
1149,0.35331634
1150,0.97225565
1151,0.8928139
1152,0.40948668
1153,0.18910535
1154,0.35450578
1155,0.3332712
1156,0.20449081
1157,0.95593446
1158,0.8276876
1159,0.89775133
1160,0.8963067
1161,0.88121927
1162,0.8059021
1163,0.9648201
1164,0.8883683
1165,0.87972987
1166,0.96205723
1167,0.8444251
1168,0.9265649
1169,0.892954
1170,0.73738676
1171,0.9100437
1172,0.8206518
1173,0.19821924
1174,0.9543724
1175,0.16849087
1176,0.90289795
1177,0.9240323
1178,0.84573543
1179,0.7613531
1180,0.7543737
1181,0.9460154
1182,0.9625137
1183,0.91501445
1184,0.39411342
1185,0.6435231
1186,0.73677176
1187,0.9406357
1188,0.8310547
1189,0.862802
1190,0.17385146
1191,0.96517134
1192,0.47920477
1193,0.20420624
1194,0.8718674
1195,0.90369195
1196,0.9636303
1197,0.9087073
1198,0.5830607
1199,0.717363
1200,0.899028
1201,0.5826569
1202,0.95075864
1203,0.9471724
1204,0.3365427
1205,0.8697521
1206,0.20385756
1207,0.29597372
1208,0.927859
1209,0.49947613
1210,0.9383473
1211,0.92830133
1212,0.17307784
1213,0.8833719
1214,0.9268706
1215,0.38290522
1216,0.8730567
1217,0.19751565
1218,0.7992582
1219,0.20323136
1220,0.23684119
1221,0.8219024
1222,0.89308673
1223,0.22902662
1224,0.17666206
1225,0.36651456
1226,0.57945424
1227,0.9532038
1228,0.61046207
1229,0.8222314
1230,0.6445089
1231,0.8477378
1232,0.39275217
1233,0.79407406
1234,0.79957026
1235,0.8259596
1236,0.6430584
1237,0.8206028
1238,0.3021371
1239,0.18426149
1240,0.6281202
1241,0.16377136
1242,0.21803863
1243,0.1753719
1244,0.18789516
1245,0.791517
1246,0.6885811
1247,0.16611002
1248,0.23794961
1249,0.17037913
1250,0.8813061
1251,0.75299954
1252,0.16666359
1253,0.7273103
1254,0.5358209
1255,0.9455569
1256,0.18156485
1257,0.17487808
1258,0.2535928
1259,0.73495394
1260,0.38392797
1261,0.96452534
1262,0.8421392
1263,0.83028597
1264,0.95887166
1265,0.9488065
1266,0.8891313
1267,0.7831271
1268,0.852719
1269,0.6645845
1270,0.32520565
1271,0.16494139
1272,0.17565808
1273,0.87514776
1274,0.8155242
1275,0.45107484
1276,0.17867984
1277,0.9425361
1278,0.7918463
1279,0.77045906
1280,0.17845926
1281,0.9431648
1282,0.9652959
1283,0.96143466
1284,0.967063
1285,0.68176454
1286,0.84085345
1287,0.969621
1288,0.9573557
1289,0.21714859
1290,0.5818313
1291,0.22625193
1292,0.4813568
1293,0.8641238
1294,0.18925011
1295,0.9087702
1296,0.4768371
1297,0.96417093
1298,0.3631515
1299,0.34484506
1300,0.9659858
1301,0.28715357
1302,0.8384469
1303,0.94012684
1304,0.8380221
1305,0.23731191
1306,0.7943924
1307,0.1968802
1308,0.876504
1309,0.8839382
1310,0.88907313
1311,0.8623496
1312,0.6159154
1313,0.2617866
1314,0.87754786
1315,0.28049806
1316,0.858245
1317,0.9059427
1318,0.34233996
1319,0.8823476
1320,0.19679669
1321,0.27054656
1322,0.9224252
1323,0.8929738
1324,0.16893674
1325,0.7704747
1326,0.20320146
1327,0.17646948
1328,0.6786233
1329,0.4296589
1330,0.88381517
1331,0.50597775
1332,0.18673621
1333,0.1631728
1334,0.1958892
1335,0.9642641
1336,0.6928247
1337,0.9021131
1338,0.38014224
1339,0.8764058
1340,0.78097904
1341,0.89376915
1342,0.89428854
1343,0.18850066
1344,0.81161636
1345,0.7878514
1346,0.8805316
1347,0.31898963
1348,0.8683312
1349,0.87913907
1350,0.9660348
1351,0.9393861
1352,0.94287765
1353,0.17313477
1354,0.889008
1355,0.96930224
1356,0.4472774
1357,0.8423478
1358,0.7958248
1359,0.8315556
1360,0.17783105
1361,0.96285564
1362,0.82479095
1363,0.76259816
1364,0.7479751
1365,0.93076307
1366,0.6865322
1367,0.2072677
1368,0.25860828
1369,0.30296308
1370,0.63953656
1371,0.7544012
1372,0.31189266
1373,0.7163694
1374,0.94593173
1375,0.9168589
1376,0.27442846
1377,0.29330897
1378,0.1888338
1379,0.17351848
1380,0.9651558
1381,0.17488603
1382,0.90557
1383,0.7181266
1384,0.51201487
1385,0.9659245
1386,0.67336565
1387,0.8487417
1388,0.8703381
1389,0.9409894
1390,0.7273953
1391,0.19755802
1392,0.39772037
1393,0.60249746
1394,0.8610091
1395,0.40618974
1396,0.16577305
1397,0.90343636
1398,0.8588788
1399,0.8998277
1400,0.7942825
1401,0.85656774
1402,0.20421901
1403,0.9694942
1404,0.17331874
1405,0.9578709
1406,0.910798
1407,0.28315273
1408,0.8755652
1409,0.9531215
1410,0.63590086
1411,0.80864394
1412,0.1957432
1413,0.8981701
1414,0.17810844
1415,0.94303006
1416,0.9534578
1417,0.8247431
1418,0.9519672
1419,0.6825233
1420,0.27697384
1421,0.9313003
1422,0.3147603
1423,0.556525
1424,0.1997811
1425,0.902137
1426,0.2062814
1427,0.80537534
1428,0.22184668
1429,0.44249427
1430,0.2752203
1431,0.19365644
1432,0.8891187
1433,0.79880244
1434,0.75429714
1435,0.8559289
1436,0.80365586
1437,0.8440146
1438,0.22903639
1439,0.71856636
1440,0.9057362
1441,0.1586859
1442,0.9379979
1443,0.75998735
1444,0.8250259
1445,0.93823886
1446,0.20367455
1447,0.9567745
1448,0.87085116
1449,0.91490865
1450,0.9318208
1451,0.37411225
1452,0.9408701
1453,0.38622692
1454,0.16259849
1455,0.30861598
1456,0.8123342
1457,0.91550905
1458,0.86794317
1459,0.30931443
1460,0.8320538
1461,0.75439125
1462,0.9017213
1463,0.68992895
1464,0.8801543
1465,0.9501758
1466,0.91719997
1467,0.24014476
1468,0.81849813
1469,0.4294203
1470,0.9079394
1471,0.7679
1472,0.8814457
1473,0.86912906
1474,0.81705517
1475,0.778328
1476,0.8813057
1477,0.88437706
1478,0.53380907
1479,0.86773205
1480,0.46864632
1481,0.93960446
1482,0.16319156
1483,0.6601279
1484,0.90806127
1485,0.6343086
1486,0.6958186
1487,0.75094795
1488,0.6308394
1489,0.92849225
1490,0.8098761
1491,0.8386962
1492,0.45144007
1493,0.9635194
1494,0.9157807
1495,0.90737945
1496,0.8827305
1497,0.64957666
1498,0.7340889
1499,0.843469
1500,0.9276228
1501,0.8554299
1502,0.3916303
1503,0.9531338
1504,0.1629682
1505,0.16761358
1506,0.87898624
1507,0.9407905
1508,0.16855043
1509,0.18855101
1510,0.90707225
1511,0.9459372
1512,0.7905686
1513,0.20631224
1514,0.8268722
1515,0.93925714
1516,0.16267942
1517,0.9227674
1518,0.49059147
1519,0.39107758
1520,0.46030888
1521,0.9227745
1522,0.45392948
1523,0.8964892
1524,0.20245557
1525,0.17443626
1526,0.22550762
1527,0.965998
1528,0.956235
1529,0.17299367
1530,0.21922654
1531,0.19424485
1532,0.295208
1533,0.8872289
1534,0.95571285
1535,0.94537336
1536,0.8895341
1537,0.9377418
1538,0.55549186
1539,0.8561061
1540,0.20723993
1541,0.80325013
1542,0.5461157
1543,0.91975915
1544,0.56601644
1545,0.22206295
1546,0.84723806
1547,0.3612455
1548,0.82476336
1549,0.96444136
1550,0.6580447
1551,0.3346684
1552,0.49182734
1553,0.83342004
1554,0.80005234
1555,0.95092785
1556,0.17545182
1557,0.9522998
1558,0.20441237
1559,0.95506704
1560,0.7563605
1561,0.614728
1562,0.19794641
1563,0.92087644
1564,0.1665393
1565,0.19439828
1566,0.38431278
1567,0.5239338
1568,0.69883347
1569,0.9032242
1570,0.19548021
1571,0.92449135
1572,0.6463636
1573,0.20716459
1574,0.9382881
1575,0.75102025
1576,0.96411306
1577,0.90279967
1578,0.20138116
1579,0.93183595
1580,0.7726498
1581,0.3388555
1582,0.1934807
1583,0.19360659
1584,0.43519744
1585,0.97222036
1586,0.17877544
1587,0.8706332
1588,0.3691449
1589,0.9654084
1590,0.1878076
1591,0.75174403
1592,0.80382913
1593,0.19005617
1594,0.94016594
1595,0.80197495
1596,0.94067484
1597,0.5690906
1598,0.9055778
1599,0.8992222
1600,0.89353895
1601,0.16460726
1602,0.83034223
1603,0.93458384
1604,0.35113937
1605,0.20348382
1606,0.42620242
1607,0.9303514
1608,0.9072988
1609,0.95708597
1610,0.89421505
1611,0.74458814
1612,0.24568254
1613,0.9241311
1614,0.27961078
1615,0.95170385
1616,0.3865846
1617,0.6450906
1618,0.5447756
1619,0.3290854
1620,0.7663349
1621,0.90960675
1622,0.94323856
1623,0.7602492
1624,0.86610484
1625,0.9279237
1626,0.8180323
1627,0.8037524
1628,0.864647
1629,0.5133354
1630,0.8378756
1631,0.42202103
1632,0.855109
1633,0.34324712
1634,0.35040957
1635,0.9309756
1636,0.8806387
1637,0.9410467
1638,0.798764
1639,0.7933964
1640,0.80618733
1641,0.9325282
1642,0.8555219
1643,0.8684225
1644,0.19624794
1645,0.9519837
1646,0.17470828
1647,0.9650783
1648,0.8334351
1649,0.83641297
1650,0.92364526
1651,0.81820554
1652,0.6952586
1653,0.8261149
1654,0.78987616
1655,0.3606726
1656,0.9327037
1657,0.67140466
1658,0.8737759
1659,0.9676637
1660,0.9419304
1661,0.2019102
1662,0.19181344
1663,0.2649574
1664,0.19548686
1665,0.61932164
1666,0.2513548
1667,0.9604204
1668,0.3017599
1669,0.8903591
1670,0.8984891
1671,0.2526855
1672,0.36329398
1673,0.24381313
1674,0.2785422
