,0
0,0.37641445889001407
1,0.9334477970920315
2,0.9695212240757245
3,0.9653433239816659
4,0.1539845121646197
5,1.0125409716936147
6,0.8669286542658842
7,0.9732591360316681
8,0.8369904468106188
9,0.42488631983750336
10,0.3391034918762978
11,0.8142513431561521
12,0.8014990037263048
13,0.15738699074940973
14,0.18898583501953298
15,1.0573619066381483
16,0.6568261436236541
17,0.1462164317097491
18,0.2046036976888564
19,0.15491665291421458
20,0.37879496543731034
21,0.9265372463824276
22,0.7069467632418499
23,0.37768953024243246
24,0.8251196192345724
25,1.039944934188307
26,0.15106163058646507
27,0.8912945668646025
28,0.9388472039797112
29,1.069788387474637
30,0.38597198401951516
31,0.9389566364636623
32,0.8921587357246612
33,0.880173959260043
34,0.8040331583587855
35,0.20232047449708254
36,0.19964558869663157
37,0.684421330689972
38,0.8774640713237843
39,0.17272059091192804
40,0.8090328182735176
41,0.8665358625560519
42,0.7205522063404359
43,0.38522226085253636
44,0.6518292387157405
45,0.9571922975790355
46,0.9023706878836516
47,1.0094977279323276
48,0.48385209208443175
49,0.15476675344486504
50,0.16604281569645712
51,0.2017054305158827
52,0.8995917892847939
53,0.992674527197924
54,0.4127440111797273
55,0.9377302971170977
56,0.5533114143184298
57,0.14789405020597968
58,0.9581414200100028
59,0.9070023511499172
60,1.0835931395091192
61,0.9367573732337808
62,0.645403207893808
63,0.1576608203615418
64,0.1741751441839593
65,1.0056659650883728
66,0.32346946047843356
67,0.9462399712106304
68,0.188692946179903
69,1.0103872338223063
70,0.8307504015309527
71,0.17516017203165854
72,0.1474392934247562
73,0.14925841087774244
74,0.13448863866802915
75,0.7909842718015658
76,0.3560545971895498
77,1.0229149272863374
78,0.2905583296818202
79,0.930911700405564
80,0.8624649109234033
81,0.8751626470213905
82,0.8589988865256049
83,0.8173489644290681
84,0.15884858961264875
85,0.44641841435718055
86,0.5182575656777818
87,0.8048106122501332
88,0.6196061369989918
89,0.3790813958183332
90,1.011661492221893
91,0.38253242575279206
92,0.9554020851156195
93,0.18320772760443665
94,0.5257891220226845
95,0.7711450612257359
96,0.19529611039104566
97,0.5637642263358237
98,0.7489785021849913
99,1.0183695273483204
100,0.9423771806669338
101,0.1821373397094127
102,0.65575837524331
103,0.35463622031852754
104,0.6564253578776439
105,0.19582172956076246
106,0.3712287682689696
107,0.3616460416016869
108,0.3923315333654359
109,0.16161615203590937
110,0.40692999834789917
111,0.7755603887106866
112,1.0278732620987932
113,0.6699932244897885
114,0.46005732401400334
115,0.5915010026869898
116,0.16977553378708746
117,0.827341554815648
118,0.8571746655353977
119,0.9998426936270729
120,0.3822104964314532
121,0.7971792433631207
122,1.0273119633325754
123,1.0083021904652736
124,0.8126678013681634
125,0.16478684873558286
126,0.8704834260144725
127,0.5688562015609959
128,0.5858339988255541
129,0.20489739948131802
130,1.0088411330286207
131,1.0421833546462467
132,0.6484777955031604
133,0.8537263002796648
134,0.9087300565733875
135,0.19833817988713143
136,0.27606487110678013
137,0.2672987103948575
138,0.8573476438323572
139,0.7984502047873346
140,0.4518469972187077
141,0.5261650223792366
142,0.262196663587382
143,0.8022907746202991
144,0.6251150215346689
145,0.569461535272262
146,0.799379771186296
147,0.9659016870848802
148,0.83063527837718
149,0.9144592513264455
150,0.610301846676554
151,0.4211172898537254
152,0.9968666539665368
153,0.1590990242488474
154,0.19204154405757223
155,0.1347505901360097
156,0.4594899732655945
157,0.6352559306489811
158,0.9679238620895978
159,0.3988691645455372
160,0.15560368838506286
161,0.8434863915760743
162,0.9280398541996194
163,1.0396475741081026
164,1.0068791165334463
165,0.4878664080031412
166,0.16915457331583497
167,1.0633108696400326
168,0.928342182324906
169,0.7168178623441422
170,0.4370517524869356
171,0.8677821192469924
172,0.8743170857483678
173,0.379545546721167
174,0.459458358433252
175,0.8665159452116762
176,0.26318656915207117
177,0.866411616264946
178,0.9558843919650271
179,0.6475731144936572
180,0.8138332144163997
181,0.23125739504801524
182,1.0040521182253819
183,0.2075826278483496
184,0.9871257176454031
185,0.8549673631052919
186,0.9974785816285485
187,0.16073793715748153
188,0.8026903409370618
189,1.0121769946452601
190,0.25109904448234005
191,1.0265733053569164
192,0.775322825827656
193,0.40022797003961696
194,0.7668127904217535
195,0.9727389365474959
196,0.19576662942439416
197,0.6548119626551148
198,0.29144756458752175
199,1.0556110320589756
200,0.7957967719088304
201,0.9906773279107571
202,0.8131265325854529
203,0.5607575202879154
204,0.1980825965496656
205,0.14549669746944943
206,0.6436363000782331
207,0.15828254862157976
208,0.9466615324178942
209,0.5826300162238287
210,0.2534356515767265
211,0.2053067663961069
212,0.15927968043366156
213,0.15966492974777777
214,0.8150157446381471
215,1.010986922027797
216,0.3746639004591648
217,0.28124789704909864
218,0.8580401893168422
219,0.838714358454208
220,0.9558033225020918
221,0.4153665518506284
222,0.669899915570332
223,0.15206400142790646
224,0.8102420856106174
225,0.2651465081011201
226,0.21687675626039166
227,0.480110837989069
228,0.6751826637266679
229,0.5892021978992756
230,0.16279330773615852
231,0.8806662473636616
232,1.0320490394826802
233,0.566970376811767
234,0.6640415064810857
235,0.8878344589568568
236,0.9849508430004715
237,0.7833365083657814
238,0.7992828491431432
239,0.19758484359645634
240,0.3731911460765135
241,0.8837857280349403
242,0.9059923024206211
243,0.9831230540506142
244,0.18585262447820847
245,0.8307142702939899
246,1.0319805256245893
247,0.8150992981236236
248,0.9438213010442921
249,0.7866164568932212
250,0.9295008207662117
251,0.9619739958067892
252,0.20908708739143578
253,0.1940048251460402
254,0.38413416865140065
255,0.9546558847442445
256,0.8303237367864679
257,0.3076438431965739
258,0.13811842789736162
259,0.39870856119723747
260,0.7158041553271037
261,0.6467630973249967
262,0.9809026088830634
263,0.8943949883083833
264,0.2385149862886472
265,1.0175552647593167
266,0.5318152252154844
267,1.0043036819627356
268,0.8849898015067267
269,0.37225299850877347
270,0.5969523030637572
271,0.2910619087969897
272,0.3441190495352936
273,0.14284118704481982
274,0.6736287043889426
275,0.5661018270392266
276,0.13272728603013725
277,0.8455261805588111
278,0.6388052827120251
279,0.8980707093727048
280,0.37015548987498864
281,0.57018890223637
282,0.9538832634058406
283,0.9324645758061805
284,0.9878917450330614
285,0.8602571568528355
286,0.8914097351824216
287,0.5149614935858473
288,0.1515221232015564
289,0.367515967522715
290,0.362486589665581
291,0.5326003569946868
292,0.20312136852840992
293,0.8622371034743527
294,0.3552606132572915
295,0.9685938255509811
296,0.9106158813226164
297,0.8177197160843531
298,0.8791156753294017
299,0.9381616589223876
300,0.33636817658202656
301,0.8590138809889445
302,0.7285175181850774
303,0.21485137460839382
304,0.8612509013614521
305,0.9847419141227339
306,0.8976046615799304
307,0.5767230106208675
308,0.40942052451174726
309,0.5749780976957936
310,0.8237639752237268
311,0.48181510327255966
312,0.15327028793795688
313,0.8829795498102071
314,0.15992064857738222
315,0.9602893768833971
316,0.37140915346950654
317,0.9195194762271365
318,0.5519826880791217
319,0.22354450505760537
320,0.809242831088364
321,1.0533133112083704
322,0.9820373103798811
323,0.8208589334438227
324,0.7114354371378351
325,0.603373998137254
326,0.1994381953964649
327,0.13526527960654527
328,0.3794358884169848
329,0.3922417924056295
330,0.47279141716918444
331,0.8363780223440989
332,0.6300659494435472
333,0.143881450521026
334,0.8025593200390253
335,0.7862515765639427
336,0.7802046075817968
337,0.3132837937943336
338,0.8331926473294092
339,0.9710536401634107
340,0.5507339473656399
341,0.5262979853312597
342,0.8566069534746191
343,0.9842998484384937
344,0.8626961056759193
345,0.9498215704026636
346,0.8051193085059344
347,0.3808932418598807
348,0.37841888442457344
349,0.6536558985644427
350,0.6510776638228674
351,0.9742190978337245
352,0.8045220139948926
353,0.8885639486311364
354,0.8317441008755231
355,0.88793946536428
356,0.5878730200195054
357,0.9507143281039692
358,0.16116848600993988
359,0.25890506273602165
360,0.8482770322849764
361,0.94672403945784
362,0.5512458366653108
363,0.37034341747124155
364,0.9138585695119383
365,0.16602863418594924
366,0.17836356750078336
367,0.7599612239564915
368,1.0128711660354086
369,0.888469781594802
370,0.6804301387629188
371,0.595490884856703
372,0.7875070015562627
373,0.8062276341997694
374,0.9058321055487373
375,0.89092033757776
376,0.848966596942412
377,0.22235718744696045
378,0.810044718728708
379,0.8983743472553313
380,1.0553470030448697
381,0.856490204415183
382,0.1869007464984541
383,0.9621840537856818
384,0.8475302899450471
385,0.9112121822246417
386,0.7362911989816773
387,0.9944090523923711
388,1.0095442468999172
389,0.2120441581525665
390,0.5593546798487872
391,0.762135646960961
392,0.8071843893545453
393,0.8022237963397792
394,0.14662024344685495
395,0.6355838216244188
396,0.9520139686975221
397,0.7427780657738458
398,0.928995886729656
399,0.8273681112748157
400,0.8502953231817203
401,0.17972810882873097
402,0.670344826589483
403,0.5608998773615489
404,0.7663422262243589
405,0.8072377732571578
406,0.9088540318802162
407,0.9030063266699202
408,0.8263221571287879
409,0.27770428081992254
410,0.26501760991325524
411,0.6662616355003134
412,0.9626680317047991
413,0.5539434851450484
414,0.3726736112710671
415,0.3718121974178269
